ticker,name,failed_gates,values,missing_fields,source,retrieved_at
NWBI,Northwest Bancshares Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 18.310000000000002, 'eps_growth_yoy': 38.519999999999996, 'eps_next_year': 2.93, 'operating_margin': 25.03}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
NWS,News Corp,revenue_growth;eps_growth,"{'revenue_growth_yoy': 10.81, 'eps_growth_yoy': 5.8653, 'eps_next_year': 15.93, 'operating_margin': 12.64}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
NWSA,News Corp,revenue_growth;eps_growth,"{'revenue_growth_yoy': 10.81, 'eps_growth_yoy': 5.8653, 'eps_next_year': 15.93, 'operating_margin': 12.64}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
NXPI,NXP Semiconductors NV,revenue_growth,"{'revenue_growth_yoy': 19.48, 'eps_growth_yoy': 72.23, 'eps_next_year': 20.6, 'operating_margin': 28.7}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
NXT,Nextpower Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 8.21, 'eps_growth_yoy': 2.32, 'eps_next_year': 21.94, 'operating_margin': 19.7}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OCTV,Octave Intelligence Plc,eps_next_year;earnings_window,"{'revenue_growth_yoy': None, 'eps_growth_yoy': None, 'eps_next_year': 4.43, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ODFL,Old Dominion Freight Line Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 10.39, 'eps_growth_yoy': 32.68, 'eps_next_year': 14.2, 'operating_margin': 25.990000000000002}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OKTA,Okta Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 11.19, 'eps_growth_yoy': 20.1, 'eps_next_year': 10.81, 'operating_margin': 5.67}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OLED,Universal Display Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -11.43, 'eps_growth_yoy': -24.92, 'eps_next_year': 12.86, 'operating_margin': 34.4}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OLLI,Ollies Bargain Outlet Holdings Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 14.249999999999998, 'eps_growth_yoy': 19.79, 'eps_next_year': 13.39, 'operating_margin': 12.31}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ON,ON Semiconductor Corp,revenue_growth,"{'revenue_growth_yoy': 9.180000000000001, 'eps_growth_yoy': 36.51, 'eps_next_year': 41.68, 'operating_margin': 18.16}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ONB,Old National Bancorp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 9.55, 'eps_growth_yoy': 93.78, 'eps_next_year': 10.92, 'operating_margin': 30.14}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OPCH,Option Care Health Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 1.8599999999999999, 'eps_growth_yoy': 14.13, 'eps_next_year': 10.73, 'operating_margin': 5.86}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ORLY,O'Reilly Automotive Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 8.110000000000001, 'eps_growth_yoy': 10.43, 'eps_next_year': 11.31, 'operating_margin': 19.56}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OSW,OneSpaWorld Holdings Limited,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 8.52, 'eps_growth_yoy': 17.72, 'eps_next_year': 13.49, 'operating_margin': 9.5}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OTEX,Open Text Corp,revenue_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 2.2399999999999998, 'eps_growth_yoy': 97.92, 'eps_next_year': 7.92, 'operating_margin': 21.86}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OUST,Ouster Inc,operating_margin;earnings_window,"{'revenue_growth_yoy': 48.870000000000005, 'eps_growth_yoy': 32.66, 'eps_next_year': 66.88, 'operating_margin': -38.79}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
OZK,Bank OZK,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -1.3299999999999998, 'eps_growth_yoy': -2.29, 'eps_next_year': 4.67, 'operating_margin': 32.97}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PAA,Plains All American Pipeline LP,revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': 2.8000000000000003, 'eps_growth_yoy': -70.94, 'eps_next_year': 6.28, 'operating_margin': 2.96}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PAGP,Plains GP Holdings LP,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 2.8000000000000003, 'eps_growth_yoy': -76.19, 'eps_next_year': 33.31, 'operating_margin': 2.91}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PANW,Palo Alto Networks Inc,eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 31.15, 'eps_growth_yoy': -1.5965, 'eps_next_year': 8.97, 'operating_margin': 7.39}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PAYX,Paychex Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 12.49, 'eps_growth_yoy': 43.14, 'eps_next_year': 7.4, 'operating_margin': 45.08}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PCAR,Paccar Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 0.5499999999999999, 'eps_growth_yoy': 3.7199999999999998, 'eps_next_year': 20.33, 'operating_margin': 10.37}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PCTY,Paylocity Holding Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 10.979999999999999, 'eps_growth_yoy': 29.34, 'eps_next_year': 9.69, 'operating_margin': 22.14}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PECO,Phillips Edison & Company Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 6.550000000000001, 'eps_growth_yoy': 2.5337, 'eps_next_year': 5.38, 'operating_margin': 28.910000000000004}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PEGA,Pegasystems Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 9.42, 'eps_growth_yoy': -53.0, 'eps_next_year': 7.83, 'operating_margin': 11.32}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PENN,PENN Entertainment Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 6.370000000000001, 'eps_growth_yoy': -102.57000000000001, 'eps_next_year': 62.98, 'operating_margin': 5.0200000000000005}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PEP,PepsiCo Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 6.41, 'eps_growth_yoy': 136.71, 'eps_next_year': 4.81, 'operating_margin': 15.55}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PFG,Principal Financial Group Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 6.39, 'eps_growth_yoy': 2.85, 'eps_next_year': 9.12, 'operating_margin': 11.87}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PGNY,Progyny Inc,revenue_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 1.38, 'eps_growth_yoy': 69.57, 'eps_next_year': 15.85, 'operating_margin': 7.46}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PLTR,Palantir Technologies Inc,eps_growth,"{'revenue_growth_yoy': 92.83, 'eps_growth_yoy': 2.2157, 'eps_next_year': 42.44, 'operating_margin': 42.8}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PODD,Insulet Corp,eps_growth,"{'revenue_growth_yoy': 23.51, 'eps_growth_yoy': 3.3014, 'eps_next_year': 19.06, 'operating_margin': 16.88}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
POOL,Pool Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 2.15, 'eps_growth_yoy': 0.13999999999999999, 'eps_next_year': 7.69, 'operating_margin': 10.76}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
POWI,Power Integrations Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 2.6599999999999997, 'eps_growth_yoy': 5.9959, 'eps_next_year': 34.82, 'operating_margin': 7.93}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
POWL,Powell Industries Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 8.9, 'eps_growth_yoy': 7.91, 'eps_next_year': 21.79, 'operating_margin': 19.79}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PPC,Pilgrim's Pride Corp,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -2.83, 'eps_growth_yoy': -96.24000000000001, 'eps_next_year': 14.59, 'operating_margin': 6.419999999999999}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PPLI,People Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -25.590000000000003, 'eps_growth_yoy': 1.609, 'eps_next_year': -79.23, 'operating_margin': 0.9199999999999999}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PRVA,Privia Health Group Inc,eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 25.779999999999998, 'eps_growth_yoy': -29.09, 'eps_next_year': 67.59, 'operating_margin': 1.6199999999999999}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PTC,PTC Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -6.819999999999999, 'eps_growth_yoy': -11.940000000000001, 'eps_next_year': 8.67, 'operating_margin': 39.78}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PTCT,PTC Therapeutics Inc,eps_growth,"{'revenue_growth_yoy': 101.55000000000001, 'eps_growth_yoy': 2.106, 'eps_next_year': 92.96, 'operating_margin': 11.57}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PTRN,Pattern Group Inc,operating_margin,"{'revenue_growth_yoy': 46.58, 'eps_growth_yoy': 60.6, 'eps_next_year': 27.38, 'operating_margin': 1.3599999999999999}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
PYPL,PayPal Holdings Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 3.8, 'eps_growth_yoy': -3.02, 'eps_next_year': 7.64, 'operating_margin': 18.94}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
QBTS,D-Wave Quantum Inc,revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': -80.95, 'eps_growth_yoy': -1.6455, 'eps_next_year': -27.66, 'operating_margin': -11.5561}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
QCOM,Qualcomm Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -4.03, 'eps_growth_yoy': -22.8, 'eps_next_year': -2.7, 'operating_margin': 23.5}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
QLYS,Qualys Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 11.92, 'eps_growth_yoy': 15.53, 'eps_next_year': 8.19, 'operating_margin': 35.04}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
QNT,Quantinuum Inc,earnings_window,"{'revenue_growth_yoy': None, 'eps_growth_yoy': None, 'eps_next_year': None, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
QRVO,Qorvo Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -4.15, 'eps_growth_yoy': 2.5185, 'eps_next_year': 5.21, 'operating_margin': 18.17}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
QURE,uniQure NV,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 11.0, 'eps_growth_yoy': -77.81, 'eps_next_year': 23.77, 'operating_margin': -10.9318}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RARE,Ultragenyx Pharmaceutical Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 28.53, 'eps_growth_yoy': 22.67, 'eps_next_year': 83.22, 'operating_margin': -73.77}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RDNT,Radnet Inc,eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 22.11, 'eps_growth_yoy': 14.829999999999998, 'eps_next_year': 85.49, 'operating_margin': 4.26}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
REG,Regency Centers Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 8.6, 'eps_growth_yoy': 8.67, 'eps_next_year': 3.14, 'operating_margin': 37.269999999999996}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
REGN,Regeneron Pharmaceuticals Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 16.73, 'eps_growth_yoy': -4.52, 'eps_next_year': 11.25, 'operating_margin': 26.87}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RELY,Remitly Global Inc,eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 25.21, 'eps_growth_yoy': 3.3462, 'eps_next_year': -11.91, 'operating_margin': 7.75}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
REYN,Reynolds Consumer Products Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 0.64, 'eps_growth_yoy': 21.0, 'eps_next_year': 4.22, 'operating_margin': 14.13}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RGEN,Repligen Corp,revenue_growth;eps_growth,"{'revenue_growth_yoy': 11.93, 'eps_growth_yoy': -66.4, 'eps_next_year': 27.28, 'operating_margin': 9.030000000000001}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RGTI,Rigetti Computing Inc,revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': 1.9891, 'eps_growth_yoy': -148.42, 'eps_next_year': -42.0, 'operating_margin': -8.8837}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RIOT,Riot Platforms Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 3.61, 'eps_growth_yoy': -60.07, 'eps_next_year': 59.25, 'operating_margin': -70.23}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RIVN,Rivian Automotive Inc,operating_margin,"{'revenue_growth_yoy': 27.24, 'eps_growth_yoy': 34.99, 'eps_next_year': 17.65, 'operating_margin': -60.050000000000004}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RKLB,Rocket Lab Corp,operating_margin;earnings_window,"{'revenue_growth_yoy': 63.46000000000001, 'eps_growth_yoy': 37.95, 'eps_next_year': 99.47, 'operating_margin': -33.2}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RLAY,Relay Therapeutics Inc,revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': -60.92999999999999, 'eps_growth_yoy': 10.52, 'eps_next_year': -3.43, 'operating_margin': -27.766}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RMBS,Rambus Inc,eps_growth,"{'revenue_growth_yoy': 20.43, 'eps_growth_yoy': 15.129999999999999, 'eps_next_year': 23.6, 'operating_margin': 35.949999999999996}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ROAD,Construction Partners Inc,earnings_window,"{'revenue_growth_yoy': 34.56, 'eps_growth_yoy': 115.58999999999999, 'eps_next_year': 26.35, 'operating_margin': 8.63}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ROIV,Roivant Sciences Ltd,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': -66.71000000000001, 'eps_growth_yoy': 2.2778, 'eps_next_year': 15.98, 'operating_margin': -155.6057}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ROKU,Roku Inc,eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 22.36, 'eps_growth_yoy': 4.0251, 'eps_next_year': 46.15, 'operating_margin': 2.09}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ROP,Roper Technologies Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 8.5, 'eps_growth_yoy': 2.3284, 'eps_next_year': 9.48, 'operating_margin': 27.97}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ROST,Ross Stores Inc,eps_next_year,"{'revenue_growth_yoy': 20.57, 'eps_growth_yoy': 38.06, 'eps_next_year': 9.98, 'operating_margin': 12.22}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RPRX,Royalty Pharma plc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 16.470000000000002, 'eps_growth_yoy': -43.580000000000005, 'eps_next_year': 6.98, 'operating_margin': 62.33}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RRR,Red Rock Resorts Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -3.04, 'eps_growth_yoy': -29.310000000000002, 'eps_next_year': 2.63, 'operating_margin': 28.449999999999996}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
RYTM,Rhythm Pharmaceuticals Inc,operating_margin,"{'revenue_growth_yoy': None, 'eps_growth_yoy': 2.55, 'eps_next_year': 77.75, 'operating_margin': -90.89}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SAIL,Sailpoint Inc,operating_margin,"{'revenue_growth_yoy': 21.55, 'eps_growth_yoy': 65.12, 'eps_next_year': 24.05, 'operating_margin': -17.91}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SANM,Sanmina Corp,operating_margin,"{'revenue_growth_yoy': 69.67, 'eps_growth_yoy': 68.72, 'eps_next_year': 15.15, 'operating_margin': 5.489999999999999}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SBAC,SBA Communications Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 2.33, 'eps_growth_yoy': -10.72, 'eps_next_year': 10.02, 'operating_margin': 52.959999999999994}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SBCF,Seacoast Banking Corp Of Florida,eps_growth;eps_next_year,"{'revenue_growth_yoy': 30.009999999999998, 'eps_growth_yoy': 9.83, 'eps_next_year': 8.24, 'operating_margin': 24.52}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SBLK,Star Bulk Carriers Corp,eps_next_year,"{'revenue_growth_yoy': 44.46, 'eps_growth_yoy': 4329.0, 'eps_next_year': -5.84, 'operating_margin': 27.839999999999996}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SBRA,Sabra Healthcare REIT Inc,eps_growth,"{'revenue_growth_yoy': 25.2, 'eps_growth_yoy': -136.73, 'eps_next_year': 20.1, 'operating_margin': 18.8}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SBUX,Starbucks Corp,revenue_growth,"{'revenue_growth_yoy': -1.43, 'eps_growth_yoy': 86.59, 'eps_next_year': 20.71, 'operating_margin': 10.01}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SFD,Smithfield Foods Inc,revenue_growth;eps_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 0.8500000000000001, 'eps_growth_yoy': 8.27, 'eps_next_year': -2.25, 'operating_margin': 8.95}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SFM,Sprouts Farmers Market Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 4.74, 'eps_growth_yoy': 1.09, 'eps_next_year': 6.95, 'operating_margin': 7.489999999999999}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SFNC,Simmons First National Corp,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -0.69, 'eps_growth_yoy': 5.91, 'eps_next_year': 7.77, 'operating_margin': -74.6}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SHC,Sotera Health Co,revenue_growth;eps_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 10.03, 'eps_growth_yoy': 2.9744, 'eps_next_year': 9.81, 'operating_margin': 36.29}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SHOO,Steven Madden Ltd,revenue_growth;eps_growth,"{'revenue_growth_yoy': 19.12, 'eps_growth_yoy': 1.6898, 'eps_next_year': 26.6, 'operating_margin': 9.030000000000001}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SIRI,Sirius XM Holdings Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 1.03, 'eps_growth_yoy': 23.51, 'eps_next_year': 9.04, 'operating_margin': 22.53}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SLDE,Slide Insurance Holdings Inc,eps_next_year,"{'revenue_growth_yoy': 47.86, 'eps_growth_yoy': 90.44, 'eps_next_year': -2.56, 'operating_margin': 53.05}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SLM,SLM Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -2.76, 'eps_growth_yoy': -8.559999999999999, 'eps_next_year': 7.32, 'operating_margin': 42.43}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SMCI,Super Micro Computer Inc,eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 122.67999999999999, 'eps_growth_yoy': 3.1407, 'eps_next_year': 15.55, 'operating_margin': 4.4799999999999995}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SMTC,Semtech Corp,revenue_growth;eps_growth,"{'revenue_growth_yoy': 15.920000000000002, 'eps_growth_yoy': 25.46, 'eps_next_year': 44.63, 'operating_margin': 10.72}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SNDK,Sandisk Corp,revenue_growth,"{'revenue_growth_yoy': 3.7159, 'eps_growth_yoy': 280.1746, 'eps_next_year': 24.16, 'operating_margin': 61.58}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SNEX,StoneX Group Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 15.379999999999999, 'eps_growth_yoy': 22.57, 'eps_next_year': 2.23, 'operating_margin': 1.6500000000000001}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SNPS,Synopsys Inc,eps_growth,"{'revenue_growth_yoy': 41.92, 'eps_growth_yoy': -96.02000000000001, 'eps_next_year': 17.19, 'operating_margin': 12.02}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SOLS,Solstice Advanced Materials Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 11.129999999999999, 'eps_growth_yoy': 22.15, 'eps_next_year': 16.8, 'operating_margin': 16.900000000000002}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SSNC,SS&C Technologies Holdings Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 10.34, 'eps_growth_yoy': 35.33, 'eps_next_year': 9.55, 'operating_margin': 24.36}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SSRM,SSR Mining Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 9.46, 'eps_growth_yoy': 11.129999999999999, 'eps_next_year': 12.31, 'operating_margin': 42.3}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
STEP,StepStone Group Inc,operating_margin;earnings_window,"{'revenue_growth_yoy': 57.43000000000001, 'eps_growth_yoy': 60.18, 'eps_next_year': 35.41, 'operating_margin': -45.64}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
STOK,Stoke Therapeutics Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -32.51, 'eps_growth_yoy': -131.96, 'eps_next_year': 2.64, 'operating_margin': -8.0969}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SUPN,Supernus Pharmaceuticals Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 32.4, 'eps_growth_yoy': -3.5307, 'eps_next_year': 66.25, 'operating_margin': -7.7299999999999995}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SWKS,Skyworks Solutions Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -3.1300000000000003, 'eps_growth_yoy': -67.95, 'eps_next_year': -2.2, 'operating_margin': 8.7}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SYM,Symbotic Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 21.740000000000002, 'eps_growth_yoy': 2.6162, 'eps_next_year': 51.81, 'operating_margin': 1.43}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
SYNA,Synaptics Inc,revenue_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': 10.35, 'eps_growth_yoy': 63.11, 'eps_next_year': 14.31, 'operating_margin': -6.08}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TARS,Tarsus Pharmaceuticals Inc,operating_margin;earnings_window,"{'revenue_growth_yoy': 106.87, 'eps_growth_yoy': 74.59, 'eps_next_year': 259.48, 'operating_margin': -9.5}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TEAM,Atlassian Corp,eps_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': 31.71, 'eps_growth_yoy': -39.839999999999996, 'eps_next_year': 10.51, 'operating_margin': 1.04}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TECH,Bio-Techne Corp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': -1.51, 'eps_growth_yoy': 128.15, 'eps_next_year': 6.73, 'operating_margin': 22.18}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TEM,Tempus AI Inc,operating_margin,"{'revenue_growth_yoy': 21.560000000000002, 'eps_growth_yoy': 112.51, 'eps_next_year': 97.35, 'operating_margin': -18.92}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TENB,Tenable Holdings Inc,revenue_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 8.58, 'eps_growth_yoy': 127.47, 'eps_next_year': 9.94, 'operating_margin': 4.2}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TER,Teradyne Inc,eps_growth,"{'revenue_growth_yoy': 103.99000000000001, 'eps_growth_yoy': 3.8531, 'eps_next_year': 27.62, 'operating_margin': 30.880000000000003}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TFSL,TFS Financial Corp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 5.8999999999999995, 'eps_growth_yoy': 44.18, 'eps_next_year': 8.33, 'operating_margin': 15.659999999999998}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
